type,business_id,name,city,stars,review_count,categories,open
business,V0l8hCGeNmtubh37HvcKcQ,K Jun Chicken,Las Vegas,3.5,5,[Korean:Chicken Wings:Restaurants],FALSE
business,Od-OUWnB7NQdFPSkAAdQJQ,Subway,Las Vegas,3.5,5,[Fast Food:Sandwiches:Restaurants],TRUE
business,XBDtPxOU3cf4c-sZPb6OLg,Subway,Las Vegas,3.5,5,[Fast Food:Sandwiches:Restaurants],TRUE
business,2xo91erKN-n7bDJcHLrmwQ,Decatur Drug Store Coffee Shop,Las Vegas,3.5,5,[Breakfast & Brunch:American (Traditional):Restaurants],TRUE
business,dSz-CWk4bEO4y3CzL2x3ZA,Burger King,Las Vegas,2,5,[Burgers:Restaurants],TRUE
business,uO-FkxeGL8vmRFjYGzeCIg,Las Tapatias,Las Vegas,4,5,[Mexican:Restaurants],FALSE
business,BdDmayuzP7MmzC_-4n5WOA,Cukis,Las Vegas,5,5,[Food:Mexican:Food Trucks:Restaurants],TRUE
business,PIJBdYPg4E42JdDkTjXkPg,Taco Bell,Las Vegas,2.5,5,[Fast Food:Mexican:Tex-Mex:Restaurants],TRUE
business,EOtLvniLxNtPFzZjl5oXdg,Sbarro Italian Eatery,Las Vegas,3,5,[Restaurants:Pizza:Food Court:Italian],TRUE
business,iR4Tbpp8fiOMzMxgLx8oxw,Subway,Las Vegas,3,5,[Fast Food:Sandwiches:Restaurants],TRUE
business,rlNf5pvSZrbPZUotOrVrhA,El Ranchero Mexican Grill,Las Vegas,4,5,[Mexican:Restaurants],FALSE
business,Ai228_UNO8NjDcWogwgO6g,Joes Crab Shack,Las Vegas,2,5,[Seafood:Restaurants],TRUE
business,2BdP3psr-vE37rEeDBQm4A,Las Famosas De Jose,Las Vegas,4,5,[Mexican:Restaurants],TRUE
business,Ew_BOifmNQrh4P1VJvK5qg,Burger King,Las Vegas,2,5,[Burgers:American (Traditional):Restaurants],TRUE
business,F706EOWbbOe_zdXrVc0jew,La Tapenade Mediterranean Cafe,Las Vegas,2,5,[Food:Mediterranean:Restaurants],TRUE
business,uCZe5GLqTeadjTLlvWNF4w,Fountains Brunch,Las Vegas,4.5,5,[American (New):Restaurants],TRUE
business,jZgk8owigsIl98lqJP_Q9Q,Little Caesars,Las Vegas,3,5,[Pizza:Restaurants],TRUE
business,tLzitjzjjBSgdBpEE7Ae9w,Schlotzsky's,Las Vegas,3,5,[Pizza:Sandwiches:Restaurants],TRUE
business,P3TFaom0CAdyAh9l8LwhtQ,China Max,Las Vegas,3,5,[Food Court:Chinese:Restaurants],TRUE
business,SdCSnfkgLUxDCOOdA0Gnug,Rosas Taco Shop,Las Vegas,4,5,[Mexican:Restaurants],TRUE
business,CtgGFr4dDWxgHNP5QyF0WA,Sin City Dogs,Las Vegas,4.5,5,[Food:Hot Dogs:Food Trucks:Restaurants],TRUE
business,wYR__rabBBuS1h_fOSeEMA,Pho Hoa,Las Vegas,2,5,[Soup:Vietnamese:Restaurants],FALSE
business,HyZeuJVm65beWocGEpi8Zw,Godfathers Pizza,Las Vegas,1,5,[Pizza:Restaurants],TRUE
business,ogpLO4YLRNOQWyJIJQG8Zg,Red Robin,Las Vegas,3.5,5,[Burgers:Restaurants],TRUE
business,9o8js7Jms-hBbdSUpGjESg,Texas De Brazil,Las Vegas,4,5,[Restaurants:Brazilian],TRUE
business,2QB0rK7bjym4kHT0YxyXjw,Subway,Las Vegas,2,5,[Fast Food:Sandwiches:Restaurants],TRUE
business,T4_ZX8zQq6WC4Nom_Od_yg,Pizzaria,Las Vegas,3,5,[Comfort Food:Restaurants],TRUE
business,uWfa3Zog9dNJwWxw8mhXog,Robo Duck Truck,Las Vegas,4.5,5,[Food:Asian Fusion:Food Trucks:Restaurants],TRUE
business,BEX2Bd06hZt3trUeES_IeQ,Papa Murphy's,Las Vegas,4,5,[Pizza:Restaurants],TRUE
business,cKfp8Wz0321KV5BYEiknlg,Woori House,Las Vegas,4,5,[Korean:Restaurants],TRUE
business,LyTXl9IsDEKzXzi3kfEw7w,The Spread Sports Book & Deli,Las Vegas,4,5,[Arts & Entertainment:Casinos:Delis:Restaurants],TRUE
business,KeMJpX0wPQCNe74EkptCuw,Hot Tofu,Las Vegas,3.5,5,[Korean:Food Court:Restaurants],TRUE
business,sAUKQq5DPVcxfXVWV-Mibw,McDonald's,Las Vegas,2.5,5,[Burgers:Fast Food:Restaurants],TRUE
business,ecnfCrDPQBAjtqR-Gc3vng,Big Daddy's Pizza,Las Vegas,4,5,[Pizza:Restaurants],TRUE
business,dfzu6qhwowIc0rFeD2HNvg,Noble Roman's Take-n-Bake Pizza,Las Vegas,3,5,[Pizza:Restaurants],TRUE
business,toOT-772gqKa4HhcIfzL2g,Carnitasy Tortas Ahogadas Guadalajara,Las Vegas,5,5,[Mexican:Restaurants],TRUE
business,Rhh0mTHLAYwkldUEZamRvA,Legends Cafe,Las Vegas,3.5,5,[Soul Food:Restaurants],FALSE
business,2uB9BSsIswP8WQWh58_SFQ,Bentley's,Las Vegas,3.5,5,[Food:Beer: Wine & Spirits:American (Traditional):Restaurants],TRUE
business,agKdJFimKaicA205CoDYIQ,Stripchezze Food Truck,Las Vegas,5,5,[Food:American (Traditional):Asian Fusion:Food Trucks:Restaurants],TRUE
business,ISE4i1IoexdsByQMzropAw,San Gennaro Burger,Las Vegas,3.5,5,[Burgers:Restaurants],TRUE
business,mCUNtbx7ey6FMj98sNSOyw,Putter's Bar & Grill,Las Vegas,4.5,5,[Sandwiches:Bars:Pizza:Nightlife:Restaurants],TRUE
business,bl9N61Xpu6JAN-mk8qr5ow,China A Go Go,Las Vegas,4.5,5,[Szechuan:Fast Food:Chinese:Restaurants],TRUE
business,8Q1enKhBdsWt8PS1XW2lew,Panda Express,Las Vegas,3.5,5,[Chinese:Restaurants],TRUE
business,At05MsdU0-aR_LEwu_zDsA,Hello Tokyo,Las Vegas,3,5,[Sushi Bars:Japanese:Restaurants],TRUE
business,na2KwlzXBYxzKWTxBRNCNw,Pancho's Kitchen,Las Vegas,5,5,[Mexican:Vegan:Restaurants],TRUE
business,KxJLGqaf7JQKYQmWgXUU2g,Bazic Bar & Karaoke,Las Vegas,4,5,[Nightlife:Korean:Karaoke:Restaurants],TRUE
business,qlbwd2A2E6PMpL2sK2TxAA,Liang's Kitchen,Las Vegas,4,5,[Chinese:Restaurants],TRUE
business,yEvkmoIBNHfYI6IcjLcx7g,Big Al,Las Vegas,2,5,[Hot Dogs:Restaurants],TRUE
business,0EZ3j0POS4FC5zYjUDU4Cg,Sushi House Manda,Las Vegas,5,4,[Japanese:Restaurants],FALSE
business,JBMfMZS_Oac8_ktOULqTAg,Montesano's Italian Deli,Las Vegas,5,4,[Delis:Italian:Restaurants],FALSE
business,NEXdqFaG_i5n5tuPs6y12g,McDonald's,Las Vegas,1,4,[Burgers:Fast Food:Restaurants],TRUE
business,9oFB8IPpsRkhlE8WrDMV-Q,Chinatown Cuisine,Las Vegas,4.5,4,[Mexican:Restaurants],TRUE
business,4UskRuHsAnhF2Gzf0L1zpw,Tortas El Rey,Las Vegas,4.5,4,[Mexican:Restaurants],TRUE
business,iBzcMrnbZTBe8aYPgK3_Pg,El Pollo Loco,Las Vegas,3.5,4,[Fast Food:Mexican:Restaurants],TRUE
business,S3EALtejgXNU4rfui6IriQ,Quiznos,Las Vegas,3.5,4,[Fast Food:Sandwiches:Restaurants],TRUE
business,310xHIFxZKqthaPlkQ0_dg,O'aces Bar & Grill,Las Vegas,1.5,4,[Nightlife:Restaurants],TRUE
business,SXsg-hXKPZVNswyNc83IAA,Pizza Hut,Las Vegas,3.5,4,[Pizza:Restaurants],TRUE
business,zlqTqki1aZUAuVnDsFsvYg,Sonic Drive-In,Las Vegas,3.5,4,[American (Traditional):Fast Food:Restaurants],TRUE
business,96rDpZ2OBW293QNWPIPV7g,Office 5 Bar & Grill,Las Vegas,3.5,4,[Bars:American (Traditional):Nightlife:Restaurants],FALSE
business,OK62swud0UWKwF3ivxHZNA,Little Caesar's Pizza,Las Vegas,2.5,4,[Pizza:Restaurants],TRUE
business,KM3O4Fs29fCyI5sqo62PgQ,Quiznos Subs,Las Vegas,2.5,4,[Sandwiches:Restaurants],FALSE
business,Su2-lf8TbowpHZcS3XIRfQ,Taco Bell,Las Vegas,3,4,[Fast Food:Mexican:Tex-Mex:Restaurants],TRUE
business,tZBLpE-qZejHRO9LmlCnHQ,Villapizza,Las Vegas,2,4,[Pizza:Restaurants],TRUE
business,k2CdgSzyVR7b-L75tfXHUA,Taco Bell,Las Vegas,3,4,[Fast Food:Mexican:Tex-Mex:Restaurants],TRUE
business,POdn5abX1-lW0qns9cDd_A,Maui Rose Hawaiian Bbq,Las Vegas,3,4,[Hawaiian:Restaurants],FALSE
business,I2rMZ5t1WliK5PaGxakBUA,Jack in the Box,Las Vegas,4,4,[Fast Food:Restaurants],TRUE
business,TS7WJefIj-Yzmjw0A81UWA,Mariscos El Mariachi,Las Vegas,3,4,[Mexican:Restaurants],TRUE
business,dMnjZzAABWSAF_c8RUwaPg,Center Stage Restaurant,Las Vegas,5,4,[Steakhouses:Restaurants],TRUE
business,gV2v2jr4IEfYBTNe3TwCrg,Milano's Pizza,Las Vegas,2.5,4,[Pizza:Restaurants],TRUE
business,x3mVrFxyjNXQ7JNqGpw4qQ,Josette's Bistro,Las Vegas,4,4,[Bakeries:Food:French:Restaurants],FALSE
business,ziMWTTne8l4UnQs2vXfjIA,Minuto's Italian Deli,Las Vegas,4.5,4,[Delis:Restaurants],FALSE
business,jTaaL9gLND-qdJurleTQ1w,Arby's,Las Vegas,3.5,4,[Fast Food:Restaurants],TRUE
business,4UW9-KiLGAQIlhR0QCJ2Gw,Wendy's,Las Vegas,2,4,[Burgers:Fast Food:Restaurants],FALSE
business,equkECCa5WxzICTJr3YpBg,Lutece Restaurant,Las Vegas,4,4,[French:Restaurants],FALSE
business,3T-kSwIj0e6uRAArp8khxg,Hot Dog On A Stick,Las Vegas,4.5,4,[Fast Food:Hot Dogs:Restaurants],TRUE
business,mGqNm8kEq4ZVB1fKLMzImg,Roberto's Taco Shop,Las Vegas,3.5,4,[Fast Food:Mexican:Restaurants],FALSE
business,R0-v-FpOua6lZQV0yGw7rg,Food Factory,Las Vegas,5,4,[American (New):Pizza:Restaurants],TRUE
business,uEWmxUPrGqhAzTWWYiK1XA,Pizza Hut,Las Vegas,4,4,[Pizza:Restaurants],TRUE
business,M-blqftfBRfOX0V4lJl8zw,Domino's Pizza,Las Vegas,3,4,[Sandwiches:Pizza:Chicken Wings:Restaurants],TRUE
business,NNGAotTDCNT0qkltmNii8w,Wendy's,Las Vegas,2,4,[Burgers:Fast Food:Restaurants],TRUE
business,IaldAGbEtMRqZPZWA66-mw,Pizza Hut,Las Vegas,4,4,[Pizza:Restaurants],FALSE
business,_fRM3c4SMsja_uqE5Z22CQ,Marie Callender's,Las Vegas,3,4,[Bakeries:Food:American (Traditional):Restaurants],FALSE
business,_cCISzta6UPejpJku6sB-A,Jack in the Box,Las Vegas,4,4,[Fast Food:Restaurants],TRUE
business,p3ROKNu5zyjloIri3xt79g,Baja Fresh Mexican Grill,Las Vegas,3.5,4,[Mexican:Restaurants],TRUE
business,yVBDwXTJuhcWdQirPvkPGQ,Arby's Roast Beef Sandwich Restaurants,Las Vegas,3,4,[Fast Food:Sandwiches:Restaurants],TRUE
business,FMyJ9s929aMG4rmy3tHmFw,T.G.I. Friday's,Las Vegas,3,4,[American (Traditional):Restaurants],FALSE
business,HvGfGAi-Vdd3IkiD9CC0mQ,Panda Express,Las Vegas,3.5,4,[Fast Food:Chinese:Restaurants],TRUE
business,1GGX0LW19kIPoEBgwd65lg,East Boy,Las Vegas,3,4,[Japanese:Restaurants],FALSE
business,T_gR7-Ojp7k-J5PpUfd2wg,Taco Bell,Las Vegas,3.5,4,[Fast Food:Mexican:Tex-Mex:Restaurants],TRUE
business,mnNrwnFeO9Mdywxs2JY_Ug,McDonald's,Las Vegas,2.5,4,[Burgers:Fast Food:Restaurants],TRUE
business,UQEf2T_XYszW2F_y7rBNLA,Rocky's Philly Cheese Steaks,Las Vegas,2.5,4,[Fast Food:Sandwiches:Restaurants],TRUE
business,tMor6qK373jNQN0Zg0DTUw,Great American Cookies,Las Vegas,4,4,[Food Stands:Restaurants],FALSE
business,wOwJenlfZfz2X0kahwiN6g,Baja Fresh Mexican Grill,Las Vegas,2.5,4,[Mexican:Restaurants],FALSE
business,_qEeF5FDUe3y3uU9NK_kCg,Port of Subs,Las Vegas,2.5,4,[Sandwiches:Restaurants],TRUE
business,RD83slMtxNqRZ1cIe6b4Ng,Pullman Grille,Las Vegas,4,4,[Steakhouses:Restaurants],FALSE
business,B0xZBB7-oBEiAf_IdqpFWw,Prima Pasta,Las Vegas,3.5,4,[Restaurants:Pizza:Italian],FALSE
business,BtblCdzuNjKyfgBKSJf8Gw,Wienerschnitzel,Las Vegas,3.5,4,[Hot Dogs:Restaurants],TRUE
business,FcbmXlWUcbrYJeEDKBywEA,Viva El Taco,Las Vegas,3,4,[Fast Food:Mexican:Restaurants],FALSE
business,cXciYOqcntGXoP4rHkvnDw,Popeye's,Las Vegas,2,4,[Restaurants],TRUE
business,6Gy2p4w5Vo9ECuzappvd0Q,Port of Subs,Las Vegas,4.5,4,[Sandwiches:Restaurants],TRUE
business,RbhgT2AjSamHF74FWOeoCg,Panda Express,Las Vegas,1.5,4,[Chinese:Restaurants],TRUE
business,g5jQgLcnB338vsGHyyL4WQ,Subway,Las Vegas,2.5,4,[Fast Food:Sandwiches:Restaurants],TRUE
business,4c_TKqGJ527OaWhBRhUCCg,Subway,Las Vegas,2,4,[Fast Food:Sandwiches:Restaurants],TRUE
business,DmiNLRML9Z2UORkO2PEaew,McDonald's,Las Vegas,2,4,[Burgers:Fast Food:Restaurants],TRUE
business,zMF2awzHDj3Q7CeH_Xojww,Wasabi Jane's Venetiaen,Las Vegas,2.5,4,[Japanese:Restaurants],TRUE
business,KaQNowYlRCvBJhSlskiugQ,Subway,Las Vegas,2.5,4,[Fast Food:Sandwiches:Restaurants],TRUE
business,MextiDUuM0RE5PJZzVFswA,McDonald's,Las Vegas,3,4,[Burgers:Fast Food:Restaurants],TRUE
business,OYWk6ieZl-mLXl3xYhxYZw,Pizza Hut,Las Vegas,3,4,[Pizza:Restaurants],TRUE
business,wGKzfGK6YBJgPdSNvMG04Q,Wendy's,Las Vegas,2.5,4,[Burgers:Fast Food:Restaurants],TRUE
business,zDbS3mq6fvjCcBrorSWMKA,Roberto's Taco Shop,Las Vegas,4,4,[Mexican:Restaurants],TRUE
business,i9xmoc3CRotbK1OZKm0TnQ,Port of Subs,Las Vegas,4.5,4,[Sandwiches:Restaurants],TRUE
business,kOvtQvHf5j9gw29Xwb-RqQ,Bonjour Bistro,Las Vegas,5,4,[French:Restaurants],FALSE
business,W1Ojlv6wwkJK0VtfX9KFNQ,Subway,Las Vegas,3.5,4,[Fast Food:Sandwiches:Restaurants],TRUE
business,ekEG7dJI43rY5nrcH-EPPA,Sweet Water Prime Seafood,Las Vegas,2,4,[Seafood:Restaurants],FALSE
business,73rjL1XeHLtJOOeDKTGsOQ,Imperial Hawaiian Luau,Las Vegas,2,4,[Arts & Entertainment:Performing Arts:Hawaiian:Restaurants],FALSE
business,aVBpTt9GB08rQkUHiBCwRA,Casino Cafe,Las Vegas,3,4,[American (Traditional):Restaurants],TRUE
business,zAk1eL_yn0nb0YaV92xKfA,Galerias Gourmet,Las Vegas,4,4,[Mexican:Restaurants],FALSE
business,8eIMOGbQqtyVZ_w-nHif2w,Pepe's Pizza,Las Vegas,4,4,[Pizza:Restaurants],FALSE
business,N4NeXCotfgCKLU-r0kz-Ww,The V Thai Cuisine,Las Vegas,3,4,[Thai:Asian Fusion:Restaurants],FALSE
business,E2iDr-jVo9gLYrFU9JeocQ,Barbecue Masters Tavern,Las Vegas,2.5,4,[Barbeque:Restaurants],FALSE
business,3_daLjiWHmTYr1PTtBFbrg,Sea Stone,Las Vegas,3,4,[Sushi Bars:Asian Fusion:Restaurants],FALSE
business,w10jALLelTIWATz6-2MbbA,Wild West Buffet,Las Vegas,3.5,4,[Buffets:Restaurants],TRUE
business,iFJwlYqD0ytvtmYYthZ5yg,McDonald's,Las Vegas,3.5,4,[Burgers:Fast Food:Restaurants],TRUE
business,l5t9Q95p20Sgfq5EmknsHg,Adam's Ribs,Las Vegas,1.5,4,[Barbeque:Restaurants],FALSE
business,r1Jy19UbLOo9or0QwsJ4qQ,Burger Stop,Las Vegas,3.5,4,[Burgers:Restaurants],FALSE
business,xzFrx0MTSb0UV4qrYjUtrQ,La Hacienda Restaurant,Las Vegas,4,4,[Mexican:Restaurants],TRUE
business,Ttr7zkCUwGY0FxlRAEHopQ,Won Mi,Las Vegas,4,4,[Korean:Restaurants],FALSE
business,ECH0rJpm6jBPiA-T3cJcig,Pizza Patron,Las Vegas,3.5,4,[Pizza:Restaurants],FALSE
business,MaIRm1Qo83daU-qQaPdTzA,India's Grill,Las Vegas,3,4,[Indian:Restaurants],FALSE
business,zTyFFxWLPD6jJCVRmn9TMw,M & M Chicken and Waffles,Las Vegas,3.5,4,[Soul Food:Restaurants],FALSE
business,BTBUbl0ezUSG_NxjfpqD0Q,The Oyster Bar at Terzetto,Las Vegas,4,4,[Seafood:Restaurants],TRUE
business,54EUU3wVNm8-GfYQp1cqkw,Evos,Las Vegas,3,4,[Fast Food:Restaurants],FALSE
business,BosUOpPIn6a-jvyakJ-WGg,Mack Ribz BBQ & Louisiana Fried Chicken,Las Vegas,3.5,4,[Barbeque:Restaurants],FALSE
business,joDuKu_ePAOTYTHOS-dyjg,Carl's Jr.,Las Vegas,3.5,4,[Burgers:Fast Food:Restaurants],TRUE
business,Tax-j94zbTqxpLtJFG9tgg,Carl's Jr.,Las Vegas,2.5,4,[Fast Food:Restaurants],TRUE
business,h3Gs2V8bBGNC2TLr3Ng23A,Auntie Anne's Soft Pretzel,Las Vegas,4,4,[Food Stands:Restaurants],TRUE
business,mluXr2s7UlY0yEftjB5T8w,TPC Grille,Las Vegas,4.5,4,[Brasseries:Restaurants],TRUE
business,xtuiOHwL5HmVINb9XZvc9g,Bonzai Bob's,Las Vegas,5,4,[American (New):Restaurants],FALSE
business,dw92s46u8Url4KxhZeFQvw,McDonalds,Las Vegas,3,4,[Fast Food:Restaurants],TRUE
business,LhnUSokHnNCvLCfQ31vUfg,Red Brick Pizza,Las Vegas,3.5,4,[Pizza:Restaurants],FALSE
business,AXZFFHrtIikgytuXcT9Y2w,Espresso King Kafe 2,Las Vegas,3,4,[Food:Breakfast & Brunch:Coffee & Tea:Sandwiches:Restaurants],FALSE
business,0eGGV3yyJT4joipvaoYrkw,El Guanaco Restaurant,Las Vegas,4.5,4,[Latin American:Restaurants],TRUE
business,LneLMatdffYXluN48_g9og,Panda Express,Las Vegas,2,4,[Chinese:Restaurants],TRUE
business,9D200o9e6S0EfUrZAgMANA,Subway,Las Vegas,2.5,4,[Fast Food:Sandwiches:Restaurants],TRUE
business,AIdEDMpG8kcHYiMraYfo1A,Texas Bbq Cafe,Las Vegas,3.5,4,[Cajun/Creole:Barbeque:Restaurants],FALSE
business,PjMX4gcLx7m9TRKjGvyO-A,Joseph's Cuisine,Las Vegas,3.5,4,[Mediterranean:Restaurants],FALSE
business,7ual2R6AP3E5HDet4k6vXg,Subway,Las Vegas,3.5,4,[Fast Food:Sandwiches:Restaurants],TRUE
business,LCnnEhMvIYHCFLT93YKk2Q,Flowrider Truck,Las Vegas,4,4,[Food Stands:Restaurants],TRUE
business,9KAa0PIZO2rrEXfLD3JM7Q,Shish Kabob House,Las Vegas,3,4,[Restaurants],FALSE
business,IjtfbFh5LCbeUTVVyHcHHg,TSS Grill,Las Vegas,4,4,[Asian Fusion:Restaurants],FALSE
business,qyITz0lZjD5ESgbklCfYVg,E Go Cafe,Las Vegas,3,4,[Restaurants],TRUE
business,Dxgqbqbq6zp5FnCEiqsI5g,Subway,Las Vegas,3.5,4,[Fast Food:Sandwiches:Restaurants],TRUE
business,A8YIXXgRVmLbUjsU6BEvMg,Country Kitchen,Las Vegas,3.5,4,[Breakfast & Brunch:Chicken Wings:Restaurants],TRUE
business,mTZgMY2tGVwQc4GyACuJWA,Love Empanadas,Las Vegas,5,4,[Food:Ethnic Food:Latin American:Restaurants:Specialty Food],FALSE
business,IX0zkb2L13-Q3EGWvTem0w,Burger King,Las Vegas,3,4,[Burgers:Restaurants],TRUE
business,dwTMhMhTusVDQK-AzoB8YQ,In-N-Out Company Store,Las Vegas,4,4,[Fast Food:Restaurants],TRUE
business,xZoyDn7ekD4ue_liS_nqMA,Stan Fulton Bistro,Las Vegas,4.5,4,[American (New):Restaurants],TRUE
business,5VLZsa0Q4PKXK8UMB_VoYg,Catfish Alley,Las Vegas,3.5,4,[Southern:Restaurants],TRUE
business,JmyCklQHmog6km0nsBk6LQ,Cafe Nikki,Las Vegas,3,4,[American (Traditional):Cafes:Restaurants],TRUE
business,pHaHZMOy_88rk9T4jYP41g,McDonald's,Las Vegas,3,4,[Burgers:Fast Food:Restaurants],TRUE
business,3wtRs_Ou0wingfANRnHBIA,Courtyard Grill & Buffet,Las Vegas,2.5,4,[American (New):Restaurants],TRUE
business,OQRvWqRMNPfowfcE9cXrcA,Los Tarascos Tacos,Las Vegas,4,4,[Mexican:Restaurants],FALSE
business,qgLWX-asIr0Se_EOitPbLg,Don B's Steakhouse,Las Vegas,4,4,[Steakhouses:Restaurants],TRUE
business,hMor1nxrfYKDW-AtQYytgw,Putters,Las Vegas,3.5,4,[American (New):Restaurants],TRUE
business,P0Bf-1S_A_g7IbdGuAnG1Q,City Express - Sinclair,Las Vegas,5,4,[Gas & Service Stations:Food:Automotive:Convenience Stores:Delis:Restaurants],TRUE
business,XQvKQDAyE3vLsDdjJBKs4Q,Chapa Ghetti,Las Vegas,3,4,[Asian Fusion:Restaurants],TRUE
business,Vn438iBACx-giGy4E4SuFQ,Goto Pares Atbp,Las Vegas,4,4,[Food:Specialty Food:American (New):Filipino:Restaurants],TRUE
business,KnakpDHqupZs66T603fAcA,La Casita De Do̱a Machi,Las Vegas,3.5,4,[Mexican:Restaurants],TRUE
business,nyJylozeo98nTqaQvL7OkA,Burger King,Las Vegas,4,4,[Burgers:Restaurants],TRUE
business,2-XO3LwWdpm-_xOUHSAqGQ,Foods 2 Go,Las Vegas,2.5,4,[Chinese:Restaurants],TRUE
business,PXdpNJY8xWUM2FQShsCGeQ,Goldilocks,Las Vegas,4,4,[Filipino:Restaurants],FALSE
business,M_AvyTDpBCp2f-ON_20JaQ,As�_an Fresh,Las Vegas,3,4,[Asian Fusion:Restaurants],TRUE
business,MCVJQFEhWCy-rHXXJS_RAg,Taqueria El Buen Pastor,Las Vegas,4.5,4,[Mexican:Food Stands:Restaurants],TRUE
business,kxe9jeDE1XWxK0O6mw7dLA,Sleepy Wilson's Barbecue,Las Vegas,5,4,[Barbeque:Restaurants],FALSE
business,9RjV5ZT6Np-VsK96_K1KlQ,95 Ten,Las Vegas,3.5,4,[American (New):Restaurants],TRUE
business,XvYTf92Zykv4SntHD0QlBw,Chicago Dogs,Las Vegas,3,4,[Hot Dogs:Restaurants],FALSE
business,OQEhO5aXQJe1KpiuVPG7qg,Frisco Market Buffet,Las Vegas,2,4,[Buffets:Restaurants],TRUE
business,9VUTqEup282t7RrWYnoOcQ,Dennys,Las Vegas,1.5,4,[American (New):Restaurants],TRUE
business,ClJ3iaRa5fZTVmr1iIY3YQ,Tropical Smoothie Cafe,Las Vegas,3,4,[Food:Fast Food:Juice Bars & Smoothies:Restaurants],TRUE
business,x6cn5D2kX5oWziFozdTt9g,Snack Nook,Las Vegas,4,4,[Fast Food:Restaurants],TRUE
business,WQo8LVU-ZjRhTGcqEZ0VZA,Garden Korean Restaurant,Las Vegas,3,4,[Korean:Restaurants],TRUE
business,EgJfkuMZbjqR58bZyju5Qw,Slices Pizza,Las Vegas,3,4,[Pizza:Restaurants],TRUE
business,i9mKoASjely9zlxSRYfCJA,Subway,Las Vegas,3,4,[Fast Food:Sandwiches:Restaurants],TRUE
business,4_OjBv7bu4rRyjo-J1hATw,Korea Town Plaza Food Court,Las Vegas,4,4,[Food Court:Restaurants],TRUE
business,2WpbnxaRw2RitZiMj1PStg,Taste Market & Deli,Las Vegas,4,4,[Sandwiches:Salad:Restaurants],FALSE
business,c9aGFquQaVjcMU6mql-JLA,Kens Burgers and Pizza,Las Vegas,2,4,[Burgers:Pizza:Restaurants],TRUE
business,Fb4VHQ3Vms8CHtMt6sNhFQ,LA Subs & Salads,Las Vegas,3.5,4,[Sandwiches:Salad:Restaurants],TRUE
business,QB4VxZP5ixv0RN118bpcag,Cafe Sienna,Las Vegas,2.5,4,[American (New):Restaurants],TRUE
business,fOnzPzr6nhUlt_rY_W2pKw,Jody Maroni's,Las Vegas,1,4,[Fast Food:Restaurants],TRUE
business,mNZfF0fVYF_8O4K9j8Uubw,Subway,Las Vegas,3.5,4,[Fast Food:Sandwiches:Restaurants],TRUE
business,d__9IoV3mZqN3R8lgn64-g,Carl's Jr.,Las Vegas,3,4,[Restaurants],TRUE
business,oFIibfrc_Qa8gJRSD4T10Q,Subway,Las Vegas,4,4,[Fast Food:Sandwiches:Restaurants],TRUE
business,um-aCTdkduQz0-pJF6q59g,Chopstix,Las Vegas,4,4,[Chinese:Restaurants],TRUE
business,QnhfhHUeURnpWBoZ-cexTw,McDonald's,Las Vegas,3.5,4,[Burgers:Fast Food:Restaurants],TRUE
business,P1ZkQdiCAvD94WJgdonzjg,Mother's Wings & Things,Las Vegas,4,4,[Food:Desserts:Soul Food:Restaurants],FALSE
business,gq4pttYxP48kC6Vm4yuzZA,Grand Cafe,Las Vegas,3,4,[Cafes:Diners:Restaurants],TRUE
business,PthyjS0jCZITwoQgOrdoqA,Truck N Yaki,Las Vegas,5,4,[Food:Japanese:Food Trucks:Restaurants],TRUE
business,dnXO1d3LzkzTbQ4WDdmPJg,Angelina's Pizzeria,Las Vegas,2,4,[Pizza:Restaurants],TRUE
business,4aDeN4YmAmfy-eKH5BuHQw,Subway,Las Vegas,2,4,[Fast Food:Sandwiches:Restaurants],TRUE
business,b-Apn_IlHtppYrngpzFJFA,Baja Fresh,Las Vegas,3.5,4,[Mexican:Restaurants],TRUE
business,PBW7XBnNZPsWXd39isv5hQ,Hot Dog On A Stick,Las Vegas,3.5,4,[Hot Dogs:Restaurants],TRUE
business,pii1ipswzR7d0FFoKO8FtQ,Karizma Hookah Lounge,Las Vegas,3,4,[Greek:Bars:Nightlife:Lounges:Restaurants],TRUE
business,#NAME?,Teriyaki Madness,Las Vegas,4,4,[Fast Food:Japanese:Restaurants],FALSE
business,oOuhzkwY7T7XN3avPdOYuA,SalvaMex,Las Vegas,4,4,[Latin American:Mexican:Salvadoran:Restaurants],FALSE
business,ZOuuiRppHSOMHtLO04d0nA,Sansei Japan,Las Vegas,4,4,[Japanese:Restaurants],TRUE
business,R3DO-LKyXzJ3kZvCKFbWVQ,Buldogis Unleashed Food Truck,Las Vegas,5,4,[Food:Korean:Hot Dogs:Food Trucks:Restaurants],TRUE
business,ZbZ36yx7ynlxApF7McWtUA,Johnny Rockets,Las Vegas,2.5,4,[Burgers:American (Traditional):Sandwiches:Restaurants],TRUE
business,bUI_RhpOfVkjHkpVU1Op-A,Gold Mine Bar & Grill,Las Vegas,3.5,4,[American (Traditional):Restaurants],TRUE
business,7OHd9F0NMO1jUIgQKQXXIA,Fix8 Fitness Cafe,Las Vegas,3.5,4,[American (New):Restaurants],FALSE
business,3fTwCoxYD748ZmyH7-jJ8A,Sakura Japanese Cuisine,Las Vegas,4,4,[Japanese:Restaurants],TRUE
